id_annotation	id_annotator	caption	url	Meta	True	Action	Subjective	Story	Irrelevant	Other	Comment	When	How	Where	Identification	source	image_id
5674	2	throughout the month of august , all stores will be giving away free eclipse - viewing glasses that are designed specifically to safely view the total solar eclipse .	https://s.yimg.com/ny/api/res/1.2/ZEjH9B8vgPZxrV7kybiLTw--/YXBwaWQ9aGlnaGxhbmRlcjtzbT0xO3c9MTI4MDtoPTk2MA--/http://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/8d548da5c1a6e79bf51186b2b4e0ac27	0	0	0	0	1	0	0		0	0	0	0	None	flklyzsvsz.jpg
5675	2	woman at the food market	http://c8.alamy.com/comp/K66J1X/woman-at-the-food-market-K66J1X.jpg	0	1	0	0	0	0	0		0	0	0	0	None	xfsbecsgwf.jpg
5676	2	vector illustration of the hand holding a red cup of coffee .	https://thumb7.shutterstock.com/display_pic_with_logo/2330297/604039805/stock-vector-vector-illustration-of-the-hand-holding-a-red-cup-of-coffee-coffee-break-flat-design-604039805.jpg	1	1	0	0	0	0	0		0	0	1	0	None	lwhbmirslz.jpg
5677	2	can you see the marks on the floor those are sketches and patterns to serve	http://lifewillnotwait.com/wp-content/uploads/2015/04/how-to-install-stair-nose-on-stairwell.jpg	0	0	0	0	1	0	0		0	0	0	0	None	hjmqhpagzh.jpg
5678	2	some members of basketball team at a news conference announcing the final roster for filming location .	http://www.dailyherald.com/storyimage/DA/20120712/sports/707129797/EP/1/2/EP-707129797.jpg&updated=201207121810&MaxW=800&maxH=800&noborder	1	1	0	0	1	0	0		0	1	0	0	None	bqcfplbrri.jpg
5679	2	sea analogue photographs from a series about the sea .	http://78.media.tumblr.com/106fc9841a071b9e5a0dfd34658b85e1/tumblr_oqcsd4rcvj1usled6o3_1280.jpg	0	1	0	0	1	0	0		0	0	0	0	None	idafqhlrbm.jpg
5680	2	abstract colorful illustration with a woman and a man tied up together with barbed wire to a red heart .	https://thumb7.shutterstock.com/display_pic_with_logo/72054/72054,1243202006,4/stock-vector-abstract-colorful-illustration-with-a-woman-and-a-man-tied-up-together-with-barbed-wire-to-a-red-30881473.jpg	1	1	0	0	0	0	0		0	0	1	0	None	txpylkwbik.jpg
5681	2	a set of icons related to jobs	http://media.gettyimages.com/illustrations/set-of-icons-related-to-jobs-illustration-id597594936?s=612x612	0	0	0	0	0	0	1	text	0	0	0	0	None	ftfrlmdpas.jpg
5682	2	young woman behind the steering wheel of a car	http://l7.alamy.com/zooms/db161489bf6849cf91edf44feeff60e6/young-woman-behind-the-steering-wheel-of-a-car-h6y3ga.jpg	0	1	0	0	0	0	0		0	0	0	0	None	gczsqudpmn.jpg
5683	2	ocean waves roll and break over a rocky stretch of tropical beach on a gray and overcast day	https://ak8.picdn.net/shutterstock/videos/20102368/thumb/1.jpg	1	1	1	0	0	0	0		1	1	0	0	None	puyrddudej.jpg
5685	2	morning a beautiful elegant woman eats breakfast at the outdoor bar with a coffee and croissants before going to work .	https://ak1.picdn.net/shutterstock/videos/25327601/thumb/6.jpg	1	1	1	1	0	0	0		1	1	0	0	None	jyyboagvyx.jpg
5686	2	happy kids running across the grass	http://l7.alamy.com/zooms/1c4fe38db40149da86b73542b3cd0e5a/happy-kids-running-across-the-grass-fgrcbg.jpg	0	1	1	0	0	0	0		0	0	0	0	None	tovqdpylll.jpg
5687	2	person catches the ball during the training session held .	https://media.gettyimages.com/photos/mike-brown-catches-the-ball-during-the-england-training-session-held-picture-id468944053	1	1	1	0	0	0	0		1	0	0	0	None	edibjfctgl.jpg
5688	2	people walking in the rain	http://l7.alamy.com/zooms/3650aeeaa73548459276e33ec1a747f2/bhutanese-people-walking-in-the-rain-in-punakha-valley-bhutan-e9xy98.jpg	0	1	1	0	0	0	0		0	0	0	0	None	rvyetxawtk.jpg
5689	2	you 're sitting on a gold mine of data -- here 's what you should do with it	https://static1.squarespace.com/static/55059df1e4b0f11c1e2eb7df/55059f9de4b05f2d517a5025/5946c25f36e5d34260853aa2/1497809704462/gold+mine+1.jpg?format=1500w	0	0	0	0	1	0	0		0	0	0	0	None	veixzbupbn.jpg
5690	2	elephant seal displays it 's teeth in a show of strength	https://media.istockphoto.com/photos/elephant-seal-displays-its-teeth-in-a-show-of-strength-picture-id689555222?k=6&m=689555222&s=612x612&w=0&h=DqJV4KlSLP1uBiCQ4cJHtuEor4NRcV7Gir3zPiy_zOI=	0	1	1	0	1	0	0		0	0	0	0	None	gtfpcowywm.jpg
5691	2	a woman cleans up her fruit and vegetable stall at a marketplace .	https://t4.thpservices.com/previewimage/gallage/eb694475d433c78f2d6f767557f182df/zr3-2015581.jpg	1	1	1	0	0	0	0		0	1	0	0	None	xnknfeqwkx.jpg
5692	2	bride and groom softly embracing under the veil	https://ak4.picdn.net/shutterstock/videos/18986644/thumb/1.jpg?i10c=img.resize(height:160)	0	1	1	0	0	0	0		0	0	0	0	None	vkphwngtzk.jpg
5693	2	those kids will never forget this trip to the beach .	http://i0.wp.com/viralammo.com/wp-content/uploads/2014/09/16-People-Who-Lost-Limbs-But-Not-Their-Sense-Of-Humor-Viralammo-3.jpg?w=720	0	0	0	0	1	0	0		0	0	0	0	None	alsqwretec.jpg
5694	2	a fisherman steering his fishing boat .	https://media.gettyimages.com/photos/fisherman-steering-his-fishing-boat-on-the-red-sea-picture-id477946919	0	1	1	0	0	0	0		0	0	0	0	None	spvwbcabzn.jpg
5695	2	night night , sleep tight have sweet dreams throughout the night	https://www.heavenlyhomesgiftshop.co.uk/image/cache/catalog/nightnightstar-800x800.JPG	0	0	0	0	0	0	1	text	0	0	0	0	None	iqvirsqbnt.jpg
5696	2	portrait of couple waving hands in the living room	https://media.istockphoto.com/photos/portrait-of-couple-waving-hands-in-the-living-room-picture-id657492326?k=6&m=657492326&s=612x612&w=0&h=bkSAR8abmFBV-KBhncj5pXOzDkzmIOxiZDyy5VDdQco=	1	1	1	0	0	0	0		0	1	1	0	None	vjybivovmd.jpg
5697	2	cowboys sitting outside the office of the sheriff	https://media.gettyimages.com/photos/two-cowboys-sitting-outside-the-office-of-the-sheriff-picture-id86147345?s=612x612	0	0	0	0	0	0	1	text	0	0	0	0	None	hmcdvwoyeb.jpg
5698	2	accommodation type for rent in a stone - built house	https://s.iha.com/147700002494/bb-Cros-de-georand-Brin-d-Air,-chambres-et-Table-d-Hotes_2.jpeg	0	0	0	0	0	1	0		0	0	0	0	None	qkshtiqrbe.jpg
5699	2	on prom night , every detail matters .	https://i.pinimg.com/736x/2f/2d/36/2f2d36aa62d0ceb8c1906806b5fb91a9.jpg	0	0	0	0	1	0	0		0	0	0	0	None	bkjfpwoesx.jpg
5700	2	how to take better photos without spending a fortune !	https://i.pinimg.com/736x/b7/3f/b3/b73fb3b1957fd5e65e0fd421785011de.jpg	0	0	0	0	0	0	1	text	0	0	0	0	None	wqjvfsvtkg.jpg
5703	2	this is your view fly fishing .	https://i.pinimg.com/736x/ee/ce/3a/eece3ab4526419a42b502ed56f067bae--garden-stream-fishing-apparel.jpg	0	0	0	0	1	0	0		0	0	0	0	None	qcrejjgenf.jpg
5704	2	retro car parked near the house	http://l7.alamy.com/zooms/c0729178ce3a43dc86cc3c4543efa757/retro-car-parked-near-the-house-jgatrh.jpg	0	1	0	0	0	0	0		0	0	0	0	None	ygarstbedh.jpg
5705	2	scientists working together at the laboratory	https://ak4.picdn.net/shutterstock/videos/26252564/thumb/1.jpg	1	1	1	0	0	0	0		0	1	0	0	None	rgonkasucj.jpg
5706	2	manager of the company talking to the employee and shaking her hand for good job .	https://ak9.picdn.net/shutterstock/videos/28673389/thumb/1.jpg	0	0	0	0	0	1	0		0	0	0	0	None	qwczkzwiko.jpg
5707	2	the trees in the park	https://ak3.picdn.net/shutterstock/videos/4698983/thumb/1.jpg	1	1	0	0	0	0	0		0	1	0	0	None	xamllrhsit.jpg
5708	2	coaches are presented with person by person	https://media.gettyimages.com/photos/london-irishs-brendan-venter-and-connor-oshea-are-presented-with-the-picture-id651829626?s=612x612	0	1	1	0	0	0	0		0	0	0	0	None	nbhhkdwmuf.jpg
5709	2	i always finish my popcorn before the previews are finished - person	https://78.media.tumblr.com/591226e866a63d37a867aaaec1594f16/tumblr_nput5eQIde1u2cmuko1_1280.jpg	0	0	0	0	1	0	0		0	0	0	0	None	tsqefglglb.jpg
5710	2	the poster that will be spread to encourage drivers to exercise caution .	http://a4.static.dailyvoice.com/image/upload/c_fill,dpr_auto,f_auto,q_auto,w_640/unnamed-4_qbmru6	0	0	0	0	0	0	1	text	0	0	0	0	None	aheaspamec.jpg
5711	2	a winding road with low lying mist in the distance	http://l7.alamy.com/zooms/c2876e441d784e26bd8065d0a2a76094/a-winding-faroese-road-with-low-lying-mist-in-the-distance-jf8k9w.jpg	0	1	0	0	0	0	0		0	0	0	0	None	msvvpdtwfc.jpg
5712	2	an aerial view shows numerous sail boats sailing on the water .	http://www.msnbc.com/sites/msnbc/files/styles/ratio--3-2--770x513/public/wip_0031_h_52116148.jpg?itok=gI-eXBQO	1	1	0	0	0	0	0		0	1	1	0	None	insiobcjwr.jpg
5713	2	girls chatting and walking down a paved street in a town	http://l7.alamy.com/zooms/2ffb66f15ebd45739c9c3a21d4895002/two-girls-chatting-and-walking-down-a-paved-street-in-a-town-in-north-dpxdm9.jpg	1	1	1	0	0	0	0		0	1	0	0	None	lgwmrqvifv.jpg
5714	2	a logo sign outside of an office building occupied by consultant on october	http://l7.alamy.com/zooms/99c97d745d584a1fa77efd15d8777e94/a-logo-sign-outside-of-an-office-building-occupied-by-the-boston-consulting-f4gdyr.jpg	0	0	0	0	0	0	1	text	0	0	0	0	None	xfvblfxqss.jpg
5715	2	how do you tell someone that their hair is on fire ? what 's the protocol on this ?	https://i.pinimg.com/736x/1a/34/ee/1a34ee7b745901c35c23d0d5fe4169a4--smoke-bombs-photo-caption.jpg	0	0	0	0	1	0	0		0	0	0	0	None	avidnylamd.jpg
5716	2	looking east along a city from 1930s	http://restoredvintageimages.com.au/wp-content/uploads/2015/12/103-St-Kilda-junction-of-Fitzroy-and-the-Esplanade-1930s.jpg	0	0	0	0	0	0	1	text	0	0	0	0	None	nygtvynhcc.jpg
5717	2	head of person ... person	https://www.thesun.co.uk/wp-content/uploads/2016/03/2506925.main_image.jpg?strip=all	0	0	0	0	0	1	0		0	0	0	0	None	fqwambbesd.jpg
5718	2	the waves and the sand on the beach close up	https://ak1.picdn.net/shutterstock/videos/25011281/thumb/4.jpg	1	1	0	0	0	0	0		0	0	1	0	None	qfphepsnlq.jpg
5719	2	# shoots the ball against sports team .	https://media.gettyimages.com/photos/wayne-ellington-of-the-miami-heat-shoots-the-ball-against-the-orlando-picture-id898859144?k=6&m=898859144&s=612x612&w=0&h=_hK6YyXqiKEyvuQkkEjOTd1D-Gh6SPnO7bd9L3M88tM=	0	1	1	0	1	0	0		0	0	0	0	None	fdctaltiwa.jpg
5720	2	this is the domestic breed of biological species	http://l7.alamy.com/zooms/9ba474a68770472ab904eab4d592cc02/this-is-the-domestic-breed-of-the-muscovy-duck-f4m873.jpg	0	0	0	0	1	0	0		0	0	0	0	None	vcwwkcjcrc.jpg
5721	2	progressive rock artist performs live in the borough .	https://media.gettyimages.com/photos/singer-bass-player-and-guitar-player-roger-waters-performs-live-at-picture-id845860866	1	1	1	0	0	0	0		0	1	0	0	None	rkgewhsdip.jpg
5722	2	fireworks in the night sky over water	https://thumb1.shutterstock.com/display_pic_with_logo/384967/193437620/stock-photo-fireworks-in-the-night-sky-over-water-193437620.jpg	0	1	0	0	0	0	0		0	0	0	0	None	ctrqyoexrx.jpg
5723	2	vector silhouette of women on a white background .	https://thumb1.shutterstock.com/display_pic_with_logo/140101/198383570/stock-vector-vector-silhouette-of-women-on-a-white-background-198383570.jpg	1	1	0	0	0	0	0		0	0	1	0	None	nnwnjmoeog.jpg
5724	2	from about mid march to mid september each year becomes home to thousands of freely flying butterflies during the event .	https://2.bp.blogspot.com/-Vujole7pS88/WbgcLJt_aOI/AAAAAAAAfZQ/SZ75TRHl8NQ1GjKhmKFt86icaalf37yMQCLcBGAs/s640/Franklin-Park-Conservatory-15.jpg	0	0	0	0	1	0	0		0	0	0	0	None	agbqvkaduh.jpg
5726	2	a close up view of bronze statue on hill	http://l7.alamy.com/zooms/de880921c95744aeb721fc4a75f34f3a/a-close-up-view-of-maharana-prataps-bronze-statue-on-moti-magri-hill-ac9tr6.jpg	1	1	0	0	0	0	0		0	1	1	0	None	ggrihzubhl.jpg
5727	2	this small leather shoulder bag has been designed to suit an array of situations .	https://i0.wp.com/poundr.com/wp-content/uploads/2017/02/santinom_front_choc.jpg?resize=400%2C400&ssl=1	0	0	0	0	1	0	0		0	0	0	0	None	kzbmnobttk.jpg
5728	2	if you are going to journey around the world , travel like a true explorer - deeply and deliberately .	https://i.pinimg.com/736x/f6/79/c0/f679c0c4564dbff0d95d7e2dd6c6da18--nautical-mile-cruise-ships.jpg	0	0	0	0	0	0	1	text	0	0	0	0	None	rtgskrztxs.jpg
5730	2	photography - the beauty of life captured	https://media.gettyimages.com/photos/photography-the-beauty-of-life-captured-picture-id496415556?s=612x612	0	0	0	0	1	0	0		0	0	0	0	None	crqeuikjrc.jpg
5731	2	the bow of a sea kayak on the water	http://l7.alamy.com/zooms/6e66bb8b7212412fb0b30f56d675ae54/the-bow-of-a-sea-kayak-on-the-water-near-turn-island-in-the-san-juan-bfnm46.jpg	0	1	0	0	0	0	0		0	0	0	0	None	tknmlfummy.jpg
5732	2	dark storm clouds gather over a beach resort .	http://l7.alamy.com/zooms/ee7d4ef7232d45b2bd293ff5fe0f095b/dark-storm-clouds-gather-over-a-beach-resort-cozumel-mexico-e04ypm.jpg	1	1	0	0	0	0	0		0	1	0	0	None	gmuzhydakw.jpg
5733	2	conceptual 3d render of compass with needle pointing the word gain	http://l7.alamy.com/zooms/046aa088c2c24ca091af8b5eaa59d8e2/conceptual-3d-render-of-compass-with-needle-pointing-the-word-gain-edtwt3.jpg	0	0	0	0	0	0	1	text	0	0	0	0	None	nzqzeufntw.jpg
5734	2	both teams showed commitment -- but social problem film were slightly the better side in the first period .	https://fcsp.azureedge.net/media/21837/witters_1167946.jpg?width=1200&height=700&mode=min&v=0.3.09	0	0	0	0	1	0	0		0	0	0	0	None	qzgxofnkse.jpg
5735	2	view from top terrace over formal areas of the garden to the surrounding landscape	http://l7.alamy.com/zooms/a16dfd38546f495bac35c0afd19e99e3/view-from-top-terrace-of-milton-lodge-gardens-in-wells-over-formal-ehfn7p.jpg	1	1	0	0	0	0	0		0	1	1	0	None	fdwtsxdztl.jpg
5736	2	actor gestures as he meets the crowds while arriving for the premiere .	https://media.gettyimages.com/photos/actor-tom-cruise-gestures-as-he-meets-the-crowds-while-arriving-for-picture-id57424518	0	1	1	0	0	0	0		0	0	0	0	None	jndnbbexlc.jpg
5737	2	a photographer with a nice camera on black background	https://thumb1.shutterstock.com/display_pic_with_logo/650371/107331314/stock-photo-a-photographer-with-a-nice-camera-on-black-background-107331314.jpg	1	1	0	0	0	0	0		0	0	1	0	None	zfrwjhxqkp.jpg
5738	2	interior of an airplane with many seats	http://l7.alamy.com/zooms/b6681310e05642c3b52466c0b4064835/interior-of-an-airplane-with-many-seats-e3knd3.jpg	0	0	0	0	0	1	0		0	0	0	0	None	hxrkqacrjo.jpg
5739	2	person wearing a blue pleated dress with her blonde hair in a low ponytail	https://ath.unileverservices.com/wp-content/uploads/sites/4/2017/02/anya-taylor-joy-baftas-2017-min.jpg	0	1	0	0	0	0	0		0	0	0	0	None	sixsphiwfj.jpg
5740	2	hand - formed from aluminum sheet metal .	https://s-media-cache-ak0.pinimg.com/736x/2f/5d/a8/2f5da89afdccc696e76dc384dd108b71.jpg	0	0	0	0	1	0	0		0	0	0	0	None	yrvxpqoiia.jpg
5741	2	does anyone of you guys know the name of this girl ?	https://images-cdn.9gag.com/photo/a3MOm11_700b.jpg	0	0	0	0	1	0	0		0	0	0	0	None	ozxztsutdt.jpg
5743	2	a lamppost in the fog on person on person .	https://i.pinimg.com/736x/98/d1/78/98d178f01ac28a6ffa81d5516d13c210--the-fog-strand.jpg	0	0	0	0	0	1	0		0	0	0	0	None	eimywuzazz.jpg
5744	2	a car , sits out building on march	https://media.gettyimages.com/photos/an-illinois-state-police-car-sits-out-the-james-r-thompson-center-in-picture-id163957735	0	0	0	0	0	1	0		0	0	0	0	None	lhjaenopog.jpg
5745	2	portrait of a cute pig , on white background stock photo	https://previews.123rf.com/images/tsekhmister/tsekhmister1401/tsekhmister140100015/24992122-portrait-of-a-cute-pig-on-white-background-Stock-Photo.jpg	1	1	0	1	0	0	0		0	0	1	0	None	gfwygvyugz.jpg
5746	2	ice hockey centre celebrates his goal during the second period of a hockey game .	http://i.dailymail.co.uk/1/2017/10/20/06/wire-1566137-1508476817-734_634x505.jpg	1	1	1	0	0	0	0		1	0	0	0	None	hqvpuyzzxy.jpg
5747	2	singer performs during festival in politician .	https://media.gettyimages.com/photos/mike-eli-of-the-eli-young-band-performs-during-the-watershed-music-picture-id453101278?k=6&m=453101278&s=612x612&w=0&h=hsuZityrSga5gsiUMc3TlUuEhW_V8ZjYDgHU1pCZy60=	1	1	1	0	0	0	0		1	1	0	0	None	fmfopfvkwn.jpg
5748	2	construction of the third bridge	https://media.istockphoto.com/photos/construction-of-the-third-bridge-on-bosporusistanbul-picture-id504854344?k=6&m=504854344&s=612x612&w=0&h=AX_FFGKE909B0bkceEWqfVLVPgQKaixPnbr3YbaNHis=	0	0	0	0	1	0	0		0	0	0	0	None	inbrqdcavs.jpg
5749	2	hills ridden by person going to post during festival	https://media.gettyimages.com/photos/hills-of-aran-ridden-by-richard-johnson-going-to-post-in-the-albert-picture-id662676366?s=612x612	0	0	0	0	0	1	0		0	0	0	0	None	skomjchbqn.jpg
5750	2	politician meets with religious leader	https://s3.amazonaws.com/s3.timetoast.com/public/uploads/photos/8225271/Dalai_Lama.jpg?1478395334	0	1	1	0	0	0	0		0	0	0	0	None	kdlbnrjsge.jpg
5751	2	mosquito to be colored , the coloring book to educate preschool kids with easy kid educational gaming and primary education of simple game level .	https://us.123rf.com/450wm/mikhanna/mikhanna1703/mikhanna170302950/74023656-mosquito-to-be-colored-the-coloring-book-to-educate-preschool-kids-with-easy-kid-educational-gaming-.jpg?ver=6	0	0	0	0	0	0	1	text	0	0	0	0	None	mszqdkngwy.jpg
5752	2	actor arrives at the screening	https://media.gettyimages.com/photos/actor-jeff-bridges-arrives-at-the-screening-of-cbs-films-hell-or-high-picture-id612103082?s=612x612	1	0	1	0	0	0	0		0	1	0	0	None	jymslxpbpa.jpg
5753	2	porridge : a bowl of porridge	http://hddfhm.com/images/porridge-clipart-13.jpg	0	1	0	0	1	0	0		0	0	0	0	None	yfsslexmcq.jpg
5754	2	cheerful monk sitting with legs and arms up isolated on white background .	https://thumb1.shutterstock.com/display_pic_with_logo/121453/174906737/stock-photo-cheerful-monk-sitting-with-legs-and-arms-up-isolated-on-white-background-crazy-bearded-hermit-174906737.jpg	1	1	1	0	0	0	0		0	0	1	0	None	lqxhoivjcz.jpg
5755	2	i need a poster of this !	https://s-media-cache-ak0.pinimg.com/736x/cb/ba/be/cbbabef2fd85ee6298f9fdff1bf7a8cb.jpg	0	0	0	0	0	0	1	text	0	0	0	0	None	gzspxmhdhf.jpg
5756	2	these schoolchildren are saved the trouble of walking long distances in search of drinking water , which is often contaminated .	https://www.graphic.com.gh/images/obimages/kosmos-2.jpg	0	0	0	0	1	0	0		0	0	0	0	None	recpqjoezh.jpg
5757	2	very colorful series of squares or pixels in all the colors of the spectrum , from light to dark .	https://thumb7.shutterstock.com/display_pic_with_logo/3154307/582955165/stock-photo-very-colorful-series-of-squares-or-pixels-in-all-the-colors-of-the-spectrum-from-light-to-dark-582955165.jpg	0	1	0	0	0	0	0		0	0	0	0	None	gdphfmzpcq.jpg
5758	2	seamless pattern with snowflakes on a blue background	https://thumb9.shutterstock.com/display_pic_with_logo/3188582/748696936/stock-photo-seamless-pattern-with-snowflakes-on-a-blue-background-748696936.jpg	1	1	0	0	0	0	0		0	0	1	0	None	hvizowvsvp.jpg
5759	2	a view of the official match ball	https://media.gettyimages.com/photos/view-of-the-official-barclays-premier-league-nike-strike-match-ball-picture-id853888426?s=612x612	0	0	0	0	0	0	1	text	0	0	0	0	None	uvutqpewmr.jpg
5760	2	couple with baby selling bananas at the roadside	http://l7.alamy.com/zooms/324c1257496c438080c8fc3d7b7afce6/couple-with-baby-selling-bananas-at-the-roadside-in-turkey-f0my19.jpg	1	1	1	0	0	0	0		0	1	0	0	None	sdonrtffri.jpg
5761	2	evening blue hour on the river	http://l7.alamy.com/zooms/948041044b3340648ebf36e4d93bc1ab/evening-blue-hour-on-the-penryn-river-in-cornwall-uk-f58p7n.jpg	1	0	0	0	0	0	0		1	1	0	0	None	wynacxqhym.jpg
5763	2	hip hop artist performs onstage during awards .	https://media.gettyimages.com/photos/rapper-andre-3000-of-rap-group-outkast-performs-onstage-during-the-picture-id3356994	1	1	1	0	0	0	0		1	1	0	0	None	znlhnrxsqf.jpg
5764	2	coffee on the table in a cafe	https://media.istockphoto.com/photos/coffee-on-the-table-in-a-cafe-in-east-london-picture-id852973178?k=6&m=852973178&s=612x612&w=0&h=haM4lwFCpAF_hQEpjugPNDNsm2jyIap7aaZANGYjUgY=	1	1	0	0	0	0	0		0	1	0	0	None	ypavqkrtuv.jpg
5765	2	slow motion view of waterfall .	https://ak4.picdn.net/shutterstock/videos/22548874/thumb/1.jpg	1	1	0	0	0	0	0		0	0	1	0	None	ayczdsjpsl.jpg
5766	2	top view of a field of yellow , red and orange flowers	http://c8.alamy.com/comp/J0NMB6/top-view-of-a-field-of-yellow-red-and-orange-tulip-flowers-J0NMB6.jpg	0	0	0	0	0	0	1	text	0	0	0	0	None	dwuphpwlkg.jpg
5767	2	a model walks the runway during show as a part of fall winter 2015 / 2016 .	http://media.gettyimages.com/photos/model-walks-the-runway-during-the-bottega-veneta-show-as-a-part-of-picture-id461710152?k=6&m=461710152&s=612x612&w=0&h=SVmsUQDl9Vdf9aH0melJC4gaGzkBJFiBOS4ra1w37W0=	1	1	1	0	0	0	0		1	0	0	0	None	yneziaffvt.jpg
5768	2	smiling girl looking through a virtual reality headset	https://media.gettyimages.com/photos/smiling-girl-looking-through-a-virtual-reality-headset-picture-id609822310?s=612x612	0	1	1	0	0	0	0		0	0	0	0	None	qoushuaihp.jpg
5769	2	australian rules footballer passes the ball during a training session	https://media.gettyimages.com/photos/jared-crouch-of-the-swans-passes-the-ball-during-a-sydney-swans-afl-picture-id85613633?s=612x612	0	0	0	0	0	1	0		0	0	0	0	None	wbcosbjjzg.jpg
5770	2	road junction in the centre	http://l7.alamy.com/zooms/2831700153384ecdab0e9ac160906c5f/road-junction-in-the-centre-of-glossopderbyshire-d9wmak.jpg	0	1	0	0	0	0	0		0	0	0	0	None	ulnlivasfc.jpg
5771	2	blues artist at the end with other soldiers .	https://i.pinimg.com/736x/cf/e7/7d/cfe77dc146c2f838ee92ee28a3ef5788--in-november-gorgeous-men.jpg	0	1	0	0	0	0	0		0	0	0	0	None	kfddaqnntu.jpg
5773	2	cartoon vector hand - drawn doodles on the subject of symbols , food and drinks seamless pattern .	https://thumb9.shutterstock.com/display_pic_with_logo/235588/325198292/stock-vector-cartoon-vector-hand-drawn-doodles-on-the-subject-of-halloween-symbols-food-and-drinks-seamless-325198292.jpg	0	0	0	0	0	0	1	text	0	0	0	0	None	druuuntfib.jpg
5774	2	to achieve a blown out look , dry your hair until it 's per cent dry , using your fingers only to brush	http://i.dailymail.co.uk/i/pix/2017/06/23/06/41A9B93300000578-4631682-image-a-29_1498197401711.jpg	0	0	0	0	1	0	0		0	0	0	0	None	fabcowawyr.jpg
5775	2	the appearance of a rainbow in the sky	https://ak1.picdn.net/shutterstock/videos/18242011/thumb/1.jpg	0	1	0	0	0	0	0		0	0	0	0	None	njewrnmtnz.jpg
5776	2	set of branches and tree formed from these branches .	https://media.istockphoto.com/vectors/set-of-branches-and-tree-formed-from-these-branches-vector-id599111552?k=6&m=599111552&s=612x612&w=0&h=EZ1_WXFjTxag50IdsKoxzdHGW7fNSl_hk_XZWBWRd-8=	0	1	0	0	0	0	0		0	0	0	0	None	mzdxgkdcqp.jpg
5777	2	a city stave church in the area	http://l7.alamy.com/zooms/7a778df1e5354443888b388911e30ae1/lom-stave-church-in-the-oppland-area-of-central-norway-f7yc2p.jpg	1	1	0	0	0	0	0		0	1	0	0	None	nyanbcawwx.jpg
5778	2	lighthouse is built on top of a historic castle	http://c8.alamy.com/comp/KFHAWH/kinnaird-head-lighthouse-is-built-on-top-of-an-historic-castle-in-KFHAWH.jpg	0	0	0	0	0	0	1	text	0	0	0	0	None	lqiqszdnad.jpg
5779	2	the beach near the part	http://l7.alamy.com/zooms/7b9b470aac6749259a432823e8b0ebe2/the-beach-near-the-golden-gate-bridge-part-of-the-presidio-san-francisco-bd3xpf.jpg	0	0	0	0	0	1	0		0	0	0	0	None	bjljdyuzgq.jpg
5780	2	little girl on the beach	http://c8.alamy.com/comp/KPP29H/little-girl-on-the-beach-KPP29H.jpg	0	1	0	0	0	0	0		0	0	0	0	None	jwlgsgkkps.jpg
5781	2	person outside the apartment used for tv sitcom	http://hartmantravels.com/files/2009/trip09-53.jpg	0	1	0	0	1	0	0		0	0	0	0	None	nxwpjudvjy.jpg
5782	2	illustration of a map , its flag and a comic balloon	https://thumb1.shutterstock.com/display_pic_with_logo/1448648/582802804/stock-vector-illustration-of-a-long-shadow-mexico-map-its-flag-and-a-comic-balloon-with-the-text-best-choice-582802804.jpg	0	0	0	0	0	0	1	text	0	0	0	0	None	wzownxadjy.jpg
5783	2	close - up photo of a burning cigar in a glass ashtray with a blurred background	http://c8.alamy.com/comp/KEK3AC/close-up-photo-of-a-burning-cigar-in-a-glass-ashtray-with-a-blurred-KEK3AC.jpg	1	1	0	0	0	0	0		0	0	1	0	None	ozsmwapjsj.jpg
5784	2	seamless pattern with black spiders on a white background vector	https://us.123rf.com/450wm/allsaintsday/allsaintsday1609/allsaintsday160900100/64029664-seamless-pattern-with-black-spiders-on-a-white-background.jpg?ver=6	1	1	0	0	0	0	0		0	0	1	0	None	ahppyacygl.jpg
5785	2	biological cultivar growing in a field	http://l7.alamy.com/zooms/970913502f704267baf3da63cd7c7a5b/banana-peppers-growing-in-a-field-in-northern-illinois-f3k3yn.jpg	0	1	0	0	0	0	0		0	0	0	0	None	azkjlelmfu.jpg
5786	2	# is congratulated by his teammates after his eighth inning grand slam against sports team during the game .	https://media.gettyimages.com/photos/catcher-greg-zaun-of-the-tampa-bay-rays-is-congratulated-by-his-his-picture-id89826877	1	1	1	0	0	0	0		1	0	0	0	None	alstsdwlas.jpg
5787	2	a model walks the runway at the summer fashion show during paris menswear fashion week .	https://media.gettyimages.com/photos/model-walks-the-runway-at-the-haider-ackermann-spring-summer-2017-picture-id542152952	1	1	1	0	0	0	0		1	1	0	0	None	pfzkvwkprw.jpg
5788	2	painting artist was a painter of the period	https://i.pinimg.com/736x/a8/08/79/a8087911dbea759511ab87cd8a38b69b--balestra-italian-painters.jpg	0	0	0	0	1	0	0		0	0	0	0	None	folvskdrdt.jpg
5789	2	person perform the last of their stripped down concerts	http://l7.alamy.com/zooms/09ec7397803c4eb88b0a075f0e65206e/lee-mavers-the-las-perform-the-last-of-their-stripped-down-concerts-dby43j.jpg	0	1	1	0	1	0	0		0	0	0	0	None	tzzgkuchvk.jpg
5790	2	a vector seamless pattern of hand drawn doodles of electronic gadgets .	https://us.123rf.com/450wm/ai18io81/ai18io811601/ai18io81160100165/51520472-a-vector-seamless-pattern-of-hand-drawn-doodles-of-electronic-gadgets-computer-laptop-monitor.jpg?ver=6	1	1	0	0	0	0	0		0	0	1	0	None	fekwnpnpne.jpg
